timestamp_utc,open,high,low,close,base_volume,quote_volume,trades,taker_buy_base,taker_buy_quote,mark_close,index_close,premium_close,last_minus_mark_pct,mark_minus_index_pct,funding_rate_pct
2025-09-06T12:00:00+00:00,1.2492,1.2619,1.2482,1.2565,859542.0,1078981.69124,15178,398307.0,500070.35344,1.2561957,1.25473467,0.00099089,0.024223932624511946,0.11644135090329577,0.00125
2025-09-06T13:00:00+00:00,1.2568,1.262,1.2312,1.237,1506647.0,1872683.13771,18100,694180.0,863432.88075,1.237,1.23507921,0.00086153,0.0,0.15551957999520027,0.014192
2025-09-06T14:00:00+00:00,1.237,1.2555,1.2325,1.2459,1145309.0,1424226.41928,19000,554740.0,690151.9184,1.24507014,1.24283082,0.00150452,0.06665166670851708,0.18017898848050606,0.007124999999999999
2025-09-06T15:00:00+00:00,1.2459,1.2876,1.2375,1.269,2589525.0,3267687.7047,35189,1340537.0,1692756.21863,1.269,1.2657099,0.00158876,0.0,0.25994108128568616,0.0275
2025-09-06T16:00:00+00:00,1.269,1.3192,1.2583,1.3018,2709622.0,3479527.55542,34919,1470658.0,1892290.31594,1.3008,1.2988753,0.00126437,0.07687576875770041,0.14818204642124133,0.04017
2025-09-06T17:00:00+00:00,1.302,1.3076,1.2746,1.299,2291003.0,2961306.84887,30933,1042221.0,1347963.06592,1.29824251,1.29650975,0.00100744,0.05834734220804272,0.13364805008213576,0.052919
2025-09-06T18:00:00+00:00,1.2992,1.31,1.2818,1.3005,1526502.0,1980699.78449,23486,646187.0,838912.41865,1.30029634,1.29765927,0.00153197,0.015662583500009042,0.2032174439751122,0.024697
2025-09-06T19:00:00+00:00,1.3002,1.3006,1.272,1.29,1548361.0,1992736.63561,21674,627627.0,808034.66373,1.29005739,1.28816015,0.00035589,-0.0044486392965836785,0.14728292906749374,0.040091
2025-09-06T20:00:00+00:00,1.2899,1.3068,1.2883,1.2999,1027836.0,1333712.49685,17127,557603.0,723793.16797,1.2999,1.29726446,0.00176496,0.0,0.20316135077036446,0.055174
2025-09-06T21:00:00+00:00,1.2999,1.3038,1.2966,1.2972,1198582.0,1557988.1502,14380,559887.0,727823.0974,1.29745315,1.29547814,0.00089364,-0.01951130181463423,0.1524541355827136,0.08354400000000001
2025-09-06T22:00:00+00:00,1.2974,1.309,1.2943,1.297,1291277.0,1678936.55574,14671,650439.0,845872.83586,1.2968,1.29540445,0.00070074,0.015422578655144292,0.10773083263686534,0.057166
2025-09-06T23:00:00+00:00,1.297,1.31,1.2965,1.3076,1418163.0,1846639.3778,13274,740536.0,964420.253,1.3072,1.30579886,0.00013129,0.03059975520196545,0.10730136492844711,0.078135
2025-09-07T00:00:00+00:00,1.3075,1.3089,1.289,1.2989,1813067.0,2356724.09261,22142,852260.0,1107800.28286,1.2995,1.29767635,0.00077908,-0.04617160446326318,0.14053195929788487,0.077844
2025-09-07T01:00:00+00:00,1.2992,1.31729,1.289,1.3028,2078812.0,2711106.22864,24973,1071157.0,1397593.99665,1.3024,1.30176199,6.692e-05,0.030712530712517783,0.049011263572085184,0.030276
2025-09-07T02:00:00+00:00,1.3028,1.4558,1.2948,1.3354,8090541.0,10908986.14408,91877,4209725.0,5677847.05512,1.3355,1.33540691,0.00025454,-0.0074878322725568935,0.0069709089643765765,0.037905
2025-09-07T03:00:00+00:00,1.3354,1.4319,1.3341,1.4211,6052911.0,8405478.23185,82136,3155834.0,4387579.58928,1.42254002,1.41991803,0.0,-0.10122878651948053,0.18465784253756112,0.036775
2025-09-07T04:00:00+00:00,1.4209,1.4864,1.3502,1.4824,12059345.0,17196028.77899,144970,5982899.0,8548830.02718,1.482,1.48033709,0.00070695,0.026990553306349696,0.11233319837984368,0.034421
2025-09-07T05:00:00+00:00,1.4824,1.5879,1.4766,1.5376,15530583.0,23944052.57137,149490,7774652.0,11982435.45529,1.53954711,1.5387436,0.00033921,-0.126472907996944,0.05221857624622128,0.031745
2025-09-07T06:00:00+00:00,1.5378,1.618,1.5355,1.5863,11431312.0,18128250.06945,122588,5735052.0,9094697.36971,1.58556326,1.58445321,0.00059734,0.04646550652289694,0.07005886907824888,0.01495
2025-09-07T07:00:00+00:00,1.5866,1.64,1.5552,1.617,9192784.0,14653978.59624,102251,4478717.0,7146182.18122,1.61750678,1.61509382,0.0003913,-0.03133093513215668,0.14940060881416528,0.018897999999999998
2025-09-07T08:00:00+00:00,1.6172,1.6626,1.6039,1.6518,10039874.0,16434140.2391,114056,5121423.0,8385544.14624,1.65113573,1.6484286,0.00136223,0.0402310959620511,0.16422488665872592,0.045201
2025-09-07T09:00:00+00:00,1.6519,1.73,1.636,1.6916,17523065.0,29456658.39046,175548,8550768.0,14377712.16257,1.6915,1.68798534,0.00179109,0.005911912503697714,0.20821626330000953,0.01427
2025-09-07T10:00:00+00:00,1.6911,1.84,1.677,1.7998,25066050.0,44594272.76307,253127,12842758.0,22845121.96728,1.7994,1.79669139,0.00070003,0.022229632099590724,0.15075543941911462,0.034374
2025-09-07T11:00:00+00:00,1.7998,1.8819,1.799,1.8754,20612146.0,38049523.22492,216390,10413370.0,19231410.87794,1.8742556,1.87193338,0.00110129,0.06105890786720636,0.12405462848255056,0.053989999999999996
2025-09-07T12:00:00+00:00,1.8759,2.0666,1.8718,2.0555,61688209.0,121551240.74224,531366,31948790.0,62960196.17221,2.05723345,2.05723274,0.0,-0.08426121984357327,3.451238095308895e-05,0.123283
2025-09-07T13:00:00+00:00,2.0558,2.385,2.0308,2.3545,120063884.0,265846083.3522,1058712,60847864.0,134833454.09579,2.35350693,2.35313184,0.0,0.04219532933347203,0.015940033347217053,0.014820999999999999
2025-09-07T14:00:00+00:00,2.354,2.7651,2.2571,2.7226,121316788.0,298863850.53045,1203860,63757242.0,157480897.25389,2.74353986,2.75719434,-0.00619677,-0.7632424192298704,-0.4952309600345428,0.00125
2025-09-07T15:00:00+00:00,2.724,3.2253,2.7001,2.7736,136877488.0,398943589.85813,1590428,67450039.0,196927608.12822,2.76356527,2.75393034,0.00557059,0.36310812373177015,0.3498610643869693,-0.11110300000000001
2025-09-07T16:00:00+00:00,2.7736,2.9794,2.6401,2.8988,69137093.0,193866576.19347,794811,35526459.0,99719112.64288,2.89940909,2.90089304,-0.0004652,-0.021007383956284098,-0.051154936757003,-0.06086899999999999
2025-09-07T17:00:00+00:00,2.8998,3.099,2.781,2.8597,48859940.0,144868903.16796,593576,24382882.0,72399456.91831,2.85900125,2.86345558,0.00039854,0.024440353077848087,-0.1555578522367096,0.00125
2025-09-07T18:00:00+00:00,2.8597,3.12,2.8574,3.0698,31323143.0,93592989.72867,427414,16189170.0,48413021.90905,3.06721926,3.06251901,0.00186179,0.08413940384555119,0.1534765983379094,0.028434
2025-09-07T19:00:00+00:00,3.0697,3.73,3.0649,3.4807,60251153.0,207362918.07682,874517,32242621.0,110876344.14318,3.4819,3.47866413,0.00199086,-0.03446394210057102,0.0930204779499677,0.031694
2025-09-07T20:00:00+00:00,3.4808,3.5615,3.2814,3.4849,28883320.0,99679186.20862,450781,14307173.0,49431566.48488,3.48443278,3.47785247,0.0032179,0.01340878213182961,0.1892061281138835,0.019175
2025-09-07T21:00:00+00:00,3.4848,3.6736,3.45,3.5907,18745924.0,66515660.4023,305082,9482053.0,33664987.3338,3.58780707,3.587533,0.00113126,0.08063226209094054,0.007639511608670269,0.05031
2025-09-07T22:00:00+00:00,3.5907,3.71,3.47,3.5787,18100729.0,64629771.05189,336692,9096889.0,32526197.57053,3.57804224,3.5770519,0.00214508,0.018383237420915854,0.02768592762101285,0.038086
2025-09-07T23:00:00+00:00,3.5786,3.6885,3.31,3.488,26069087.0,90671890.16318,476373,12648828.0,44038498.77328,3.46952817,3.46035283,0.00124147,0.5324017876471077,0.2651561979591488,0.036982999999999995
2025-09-08T00:00:00+00:00,3.4895,3.885,3.4639,3.6648,26816142.0,98020687.86404,526546,14183336.0,51912497.78407,3.66823098,3.66297359,0.00090066,-0.0935322780573622,0.14352792535421433,0.027739000000000003
2025-09-08T01:00:00+00:00,3.6647,3.6919,3.5741,3.6483,11455762.0,41649463.33076,219792,5593407.0,20346929.9551,3.64277125,3.64288866,4.729e-05,0.1517731864167926,-0.0032229917232839966,0.004611
2025-09-08T02:00:00+00:00,3.6481,3.8343,3.428,3.5723,24859837.0,90884785.30846,445674,12205475.0,44703853.51332,3.5697819,3.56975665,0.00013667,0.07053932342475644,0.0007073311285799022,0.025549
2025-09-08T03:00:00+00:00,3.5727,3.7087,3.5012,3.6274,14432941.0,52065332.74925,292150,7376625.0,26631610.54059,3.62338697,3.62235134,0.00087077,0.1107535582930197,0.028589993150696102,0.00125
2025-09-08T04:00:00+00:00,3.6269,3.6888,3.5144,3.6392,11606274.0,41725976.33536,225943,5951317.0,21411648.97866,3.63749702,3.63401095,0.00088259,0.04681735794247466,0.09592898997732302,0.00125
2025-09-08T05:00:00+00:00,3.6392,3.7768,3.5758,3.6722,13584471.0,50176384.33913,268436,6948611.0,25688592.59425,3.6729,3.67172003,0.0,-0.01905850962453659,0.03213670950832359,0.00125
2025-09-08T06:00:00+00:00,3.6723,3.85,3.6588,3.7526,14152844.0,53067317.93795,294326,7402621.0,27775350.71595,3.754,3.75186879,0.00037496,-0.03729355354288311,0.05680395875464761,0.00125
2025-09-08T07:00:00+00:00,3.7526,4.3888,3.7208,4.1653,41648559.0,168125346.12475,757161,23061345.0,93153619.8187,4.15220055,4.15315664,0.0,0.31548211225009837,-0.023020802798323636,0.00125
2025-09-08T08:00:00+00:00,4.1653,4.45,4.0678,4.3822,31530032.0,133922436.31182,619587,16718286.0,71115404.07102,4.38536923,4.39072364,-0.00298251,-0.07226825915409574,-0.1219482353938317,-0.06811299999999999
2025-09-08T09:00:00+00:00,4.3812,4.55,4.2815,4.4982,28884813.0,127255426.89295,567295,14923714.0,65829321.91466,4.4974,4.50919326,-0.00214751,0.017788055320844265,-0.2615381359813429,-0.003948
2025-09-08T10:00:00+00:00,4.4974,8.3246,4.482,6.2791,120365715.0,690064790.5667,2194802,63962633.0,365882908.45227,6.2896,6.26263259,0.00347499,-0.16694225387943185,0.4306082084882368,-0.058188000000000004
2025-09-08T11:00:00+00:00,6.2825,6.868,5.6,6.7969,64644502.0,402210680.8154,1583575,32545850.0,203171176.5316,6.8008741,6.8006683,0.0,-0.05843513556588187,0.0030261731777114775,0.023204000000000002
2025-09-08T12:00:00+00:00,6.7969,7.1,6.23,6.5946,33269411.0,221726216.5964,900897,15879259.0,105999814.4265,6.6003,6.59703245,0.0,-0.08635971092223471,0.04953060371863938,0.050222
2025-09-08T13:00:00+00:00,6.5944,7.7418,6.51,6.8468,41269402.0,296581132.507,1089409,20302496.0,146067873.0587,6.8482,6.83257989,0.0,-0.020443328173835873,0.2286121823889875,0.058218
2025-09-08T14:00:00+00:00,6.8476,7.5,6.55,7.2996,26106600.0,183418736.0053,774622,13249170.0,93252291.2508,7.30449055,7.3056821,0.0,-0.06695265010644436,-0.016309907599187934,0.016337
2025-09-08T15:00:00+00:00,7.3004,8.3571,7.13,7.9846,35551544.0,276867721.9773,1066439,18404096.0,143506732.4378,7.99735407,8.00123904,0.0,-0.1594786211585042,-0.04855460486279384,0.014132
2025-09-08T16:00:00+00:00,7.9881,10.6224,7.8593,9.8026,62917189.0,581648796.15272,1899375,32992649.0,305035980.96412,9.8,9.79640944,0.00137462,0.026530612244890506,0.036651795966591294,0.04772
2025-09-08T17:00:00+00:00,9.8023,10.4948,8.1465,9.9201,45822221.0,429943406.995,1520379,22521785.0,212049096.817,9.9321,9.95230826,-7.102e-05,-0.12082037031444504,-0.20305098548063505,-0.010348000000000001
2025-09-08T18:00:00+00:00,9.9211,11.32,9.6756,11.0332,29364773.0,306675912.7434,1214536,15360309.0,160818644.8931,11.0361,11.08665271,-0.00417218,-0.02627739871873258,-0.45597811460623694,-0.008426
2025-09-08T19:00:00+00:00,11.0332,14.457,10.8696,13.8333,55145330.0,720471299.4945,1866421,28786885.0,375368974.732,13.8211,14.12646365,-0.01860301,0.08827083227818111,-2.1616425565927133,-0.19676300000000002
2025-09-08T20:00:00+00:00,13.8332,13.8543,10.4047,11.0121,43824243.0,521681652.0468,1710933,21166156.0,251606396.9924,11.00659525,10.97138831,0.00462422,0.05001319549748917,0.3208977661278256,-1.7322799999999998
2025-09-08T21:00:00+00:00,11.01,12.6589,9.8633,12.1455,24602252.0,274466837.6249,1186816,12670121.0,141692207.1836,12.17555905,12.16236891,0.00374457,-0.246880244895209,0.10845041864464555,-0.272996
2025-09-08T22:00:00+00:00,12.149,14.2413,11.8809,13.5961,20125081.0,264707115.5949,1132940,10161116.0,133810815.8157,13.5805,13.65918705,-0.00542101,0.11487058650270221,-0.5760741815157955,-0.228493
2025-09-08T23:00:00+00:00,13.5921,14.489,13.333,13.8888,17646311.0,245098646.3927,1126240,8631086.0,120012372.4556,13.9169,14.04321299,-0.00812565,-0.20191278230066168,-0.899459333771746,-0.372271
2025-09-09T00:00:00+00:00,13.883,14.7915,13.2162,14.2355,16639617.0,232863583.3553,969573,8306540.0,116449411.1444,14.2389,14.26425377,-0.00223761,-0.023878249022035725,-0.1777434025558633,-0.408996
2025-09-09T01:00:00+00:00,14.2391,14.2398,12.7111,13.5512,10839149.0,147074501.8607,669685,5095792.0,69241117.3313,13.57275778,13.57167386,0.0,-0.15883124380048352,0.007986634597778597,-0.23712300000000003
2025-09-09T02:00:00+00:00,13.5512,13.5909,11.56,12.5486,15415984.0,193348580.231,863944,7540592.0,94689953.5596,12.57880187,12.57625668,0.0002024,-0.24010132532598094,0.02023805703685877,-0.13772199999999998
2025-09-09T03:00:00+00:00,12.5504,14.182,12.4754,12.966,13392015.0,177777316.9216,788838,6886384.0,91504975.649,12.95811738,12.96401806,0.00016997,0.06083152180860196,-0.04551582674979793,0.00125
2025-09-09T04:00:00+00:00,12.9646,13.47,12.6501,12.7269,7635068.0,99590718.6634,493817,3832954.0,50038727.1743,12.73639631,12.73958277,-0.00111161,-0.07456041543355552,-0.025012279110925295,0.00125
2025-09-09T05:00:00+00:00,12.725,13.275,11.8757,13.0563,12032028.0,151408791.1481,743069,6060437.0,76445699.8166,13.06699427,13.0649317,0.00030769,-0.08184185114822329,0.015787070666428704,0.00125
2025-09-09T06:00:00+00:00,13.0564,14.1499,12.79,13.8947,9802872.0,131351383.731,644173,5272636.0,70740280.6974,13.919963,13.95722455,-0.00459481,-0.18148755136776495,-0.2669696247023623,0.011319000000000001
2025-09-09T07:00:00+00:00,13.8949,17.3,13.7163,15.9336,28848973.0,456647169.6717,1422974,15181350.0,240255208.2733,15.93630394,16.04852944,-0.00704934,-0.01696717137286141,-0.6992883704365127,-0.106978
2025-09-09T08:00:00+00:00,15.9336,16.8997,15.6666,16.8348,11899832.0,193829807.3392,634792,6070291.0,98926167.599,16.82372156,16.82373704,0.0,0.06585011503246196,-9.201285045001839e-05,-0.33121
2025-09-09T09:00:00+00:00,16.8272,17.4,16.1,17.0948,14396895.0,242517975.8878,776696,7399702.0,124820045.7589,17.09562254,17.23419205,-0.00824794,-0.004811407119431621,-0.8040383303028142,-0.692777
2025-09-09T10:00:00+00:00,17.0928,18.2,16.78,17.6531,18526163.0,322625969.6109,894331,9430638.0,164433084.2292,17.6574,17.8771957,-0.01149047,-0.024352396162519163,-1.229475269435032,-0.9022229999999999
2025-09-09T11:00:00+00:00,17.65,17.65,16.3313,17.2882,15385561.0,262395261.59,752311,7309173.0,124772039.0269,17.28720973,17.28718257,0.0,0.005728339133193039,0.00015711062164580625,-1.2318010000000001
2025-09-09T12:00:00+00:00,17.2894,17.2937,14.4719,14.8652,20967039.0,331480749.4144,1006413,9621355.0,152284208.8635,14.8791351,14.87219639,-0.00163495,-0.09365530930625088,0.04665558346623744,-0.737971
2025-09-09T13:00:00+00:00,14.865,15.3486,12.1202,13.9276,43872216.0,586951771.9028,1785843,21903413.0,293236877.5177,13.9514,13.98452154,-0.00538465,-0.17059219863239106,-0.23684428462755758,-0.019444
2025-09-09T14:00:00+00:00,13.9211,17.153,13.4114,16.7734,33866412.0,519716900.3929,1444735,17668556.0,271593817.8724,16.7697,16.93719487,-0.00924954,0.022063602807431693,-0.9889174168780102,-0.002184
2025-09-09T15:00:00+00:00,16.7734,17.79,16.0809,17.6403,22554586.0,383347252.6114,1087292,11293827.0,192283019.0043,17.62948786,17.65971541,-0.01150466,0.061329858733616405,-0.17116668812727776,-0.602354
2025-09-09T16:00:00+00:00,17.6457,18.2,16.7,17.548,20152845.0,351702143.9195,940780,10606514.0,185427332.0352,17.64618134,18.20402703,-0.03147544,-0.556388592570134,-3.0644081613407703,-1.4889970000000001
2025-09-09T17:00:00+00:00,17.5423,17.98,16.677,17.9219,14455723.0,251385279.9087,690894,7337756.0,127835793.44,17.92563219,18.17220676,-0.01163461,-0.02082040934703322,-1.356877418667446,-1.5712480000000002
2025-09-09T18:00:00+00:00,17.9219,18.58,17.2282,18.1039,12945939.0,230979848.6661,580056,7190563.0,128458800.6602,18.0897,18.28637762,-0.01039058,0.07849770864081229,-1.075541717922801,-2.0
2025-09-09T19:00:00+00:00,18.1042,18.1129,14.5336,16.0278,26891846.0,433578330.3229,1314814,13153909.0,212166494.1679,16.08704017,16.16047918,-0.00480146,-0.3682477906064796,-0.4544358442717722,-2.0
2025-09-09T20:00:00+00:00,16.0221,17.2061,15.2501,16.2181,11360284.0,184631090.4152,694426,5747927.0,93502654.8094,16.33416874,16.427575,-0.00908618,-0.7105885940541512,-0.568594329960459,-1.583848
2025-09-09T21:00:00+00:00,16.2204,16.5734,15.4514,15.7148,7116332.0,114979187.5512,405641,3442297.0,55659447.3335,15.7134,15.69314034,0.00100452,0.008909593086148249,0.1290988263729531,-1.5942040000000002
2025-09-09T22:00:00+00:00,15.7196,15.7241,14.0,14.9817,9911610.0,148432390.8733,534984,4804565.0,72034314.9597,14.97202965,14.99811411,-0.00391514,0.06458943928153715,-0.17391826604791216,-0.905655
2025-09-09T23:00:00+00:00,14.9775,15.2545,13.35,14.478,8964968.0,128633070.7503,547721,4471213.0,64182884.6175,14.49675356,14.49675923,-0.0002434,-0.12936386013863155,-3.911218990904075e-05,-0.140908
2025-09-10T00:00:00+00:00,14.4838,15.3,13.2772,14.7748,9840409.0,140496537.9064,676857,5040414.0,72062327.897,14.77035272,14.76724195,0.00013355,0.030109504385622543,0.021065341859594078,-0.30533
2025-09-10T01:00:00+00:00,14.7739,16.5,14.5696,15.1966,7454531.0,116116524.7123,551129,3929137.0,61255011.8963,15.18907546,15.19482166,0.00100693,0.04953915740175674,-0.037816830816295166,-0.085953
2025-09-10T02:00:00+00:00,15.197,15.992,14.7337,15.6015,5210890.0,79780514.5032,327365,2659904.0,40760088.7304,15.60210024,15.60210163,0.00022423,-0.0038471743596502073,-8.909056181671815e-06,-0.032063
2025-09-10T03:00:00+00:00,15.6039,15.789,13.6171,14.5,7379621.0,107638886.755,431069,3581690.0,52260289.0298,14.5211,14.53623246,-0.00020315,-0.14530579639283614,-0.10410166486839456,0.00125
2025-09-10T04:00:00+00:00,14.5,17.3,14.2505,17.0951,12209342.0,200066633.4135,779346,6427132.0,105391113.0066,17.13341093,17.19887925,-0.00484614,-0.22360363710719477,-0.3806545708494369,-0.10093400000000001
2025-09-10T05:00:00+00:00,17.092,18.1229,17.0143,17.8256,9960229.0,175313802.8248,497877,5755897.0,101377814.7473,17.82596888,17.93634429,-0.00613424,-0.002069340536170472,-0.61537294453885,-0.01906
2025-09-10T06:00:00+00:00,17.822,17.8547,16.3409,17.6842,9806579.0,170349135.0173,572380,4863265.0,84620681.7897,17.6747,18.1655663,-0.02548679,0.05374914425704258,-2.702180003053345,-0.8234150000000001
2025-09-10T07:00:00+00:00,17.6786,18.1,17.2222,17.9467,7806417.0,138707397.3479,384286,4257939.0,75738356.7076,17.9341507,17.93359838,8.367e-05,0.06997431999944403,0.003079805782957301,-1.3548390000000001
2025-09-10T08:00:00+00:00,17.9377,17.9631,17.0244,17.8056,7651640.0,134431321.8373,409727,3870248.0,68074000.6759,17.8287,18.14173424,-0.0192411,-0.1295663733194452,-1.7254923694659974,-1.33239
2025-09-10T09:00:00+00:00,17.8055,18.1818,17.43,18.0112,7736918.0,138577955.4548,324293,4324549.0,77532172.6994,18.036,18.26187704,-0.0119815,-0.1375027722333222,-1.2368774551775208,-1.061812
2025-09-10T10:00:00+00:00,18.0087,18.0131,17.2111,17.5421,7890936.0,139242414.8576,416311,3948365.0,69695791.5331,17.59284394,17.6787672,-0.00357248,-0.28843511698882773,-0.48602517940277146,-1.5728769999999999
2025-09-10T11:00:00+00:00,17.5397,17.5457,15.7008,16.7607,13778325.0,227794574.3992,808613,6791742.0,112278222.9291,16.8,17.06328792,-0.01191072,-0.2339285714285766,-1.5430081308737575,-1.5075830000000001
2025-09-10T12:00:00+00:00,16.754,17.8,16.31,17.305,6592532.0,112942517.904,405478,3329869.0,57106931.0355,17.32863864,17.43523839,-0.00619897,-0.13641371657111545,-0.6114040291019918,-0.8952289999999999
2025-09-10T13:00:00+00:00,17.301,17.5,16.8,16.97,4719108.0,80794624.8185,284027,2267207.0,38835395.2656,16.989,17.09596687,-0.00621994,-0.11183707104598373,-0.6256848227034539,-0.7765829999999999
2025-09-10T14:00:00+00:00,16.965,17.294,16.42,16.56,4366047.0,73399189.3241,290193,2143494.0,36061212.2397,16.567,16.61678766,-0.00221968,-0.04225267097242025,-0.2996226528178436,-0.695474
2025-09-10T15:00:00+00:00,16.56,16.9585,16.155,16.701,3947007.0,65492173.3567,263411,2000158.0,33199928.3528,16.70361068,16.70363254,-0.00069902,-0.01562943515635018,-0.00013086973715825678,-0.471213
2025-09-10T16:00:00+00:00,16.698,16.698,15.65,16.209,4462654.0,72081768.2648,278603,2180645.0,35235279.1876,16.208,16.23355239,-0.00142211,0.006169792694965537,-0.15740479585812928,-0.415899
2025-09-10T17:00:00+00:00,16.207,16.452,15.71,15.814,3359895.0,53928217.8226,207670,1693683.0,27181421.2957,15.828,15.84178634,-0.00144926,-0.08845084660095148,-0.08702516057290666,-0.261279
2025-09-10T18:00:00+00:00,15.812,16.59,15.37,16.104,4254683.0,68069330.144,246238,1981768.0,31751521.1369,16.10632054,16.12761625,-0.00101456,-0.01440763577401638,-0.1320449945601876,-0.079813
2025-09-10T19:00:00+00:00,16.103,16.4,15.435,16.08,3707839.0,59124291.2829,207305,1899244.0,30275701.7816,16.09846239,16.10684797,-0.00071241,-0.1146841825805156,-0.052062203701286336,-0.039672
2025-09-10T20:00:00+00:00,16.08,16.297,15.3,15.622,2590685.0,40676390.6878,165450,1296674.0,20353868.6936,15.62816521,15.63785048,-0.00071191,-0.039449352608944555,-0.061934790925310956,-0.088424
2025-09-10T21:00:00+00:00,15.622,17.241,15.121,16.712,3699298.0,59255280.581,217569,1874699.0,30174834.1577,16.712,16.73145589,-0.00166602,0.0,-0.1162833056962409,-0.15288700000000002
2025-09-10T22:00:00+00:00,16.712,17.283,16.5241,16.585,2134042.0,36025425.8823,145991,1046976.0,17688491.6981,16.588,16.59906911,0.0,-0.018085362912945158,-0.06668512509131475,-0.005818
2025-09-10T23:00:00+00:00,16.581,16.891,16.206,16.601,1694531.0,28121783.7855,109636,865147.0,14366761.4101,16.607,16.64007748,-0.00223555,-0.0361293430481191,-0.19878200711358485,-0.026108000000000003
2025-09-11T00:00:00+00:00,16.602,16.876,16.207,16.296,1497318.0,24711056.557,106134,728758.0,12028261.3658,16.309,16.31251206,-0.00010216,-0.07971058924520769,-0.021529853814550304,-0.06673799999999999
2025-09-11T01:00:00+00:00,16.296,17.9327,15.864,17.807,4481830.0,77328339.4881,271859,2436928.0,42056435.9907,17.7963666,17.89269091,-0.00530576,0.05975039871339849,-0.5383444585529973,-0.094456
2025-09-11T02:00:00+00:00,17.807,18.486,17.618,18.326,5612155.0,101555502.6958,278890,3283315.0,59475885.1615,18.36580711,18.67195235,-0.01898317,-0.21674576979697768,-1.639599514080825,-0.22884200000000002
2025-09-11T03:00:00+00:00,18.316,18.65,17.7173,18.256,7252266.0,132434251.0131,297851,4068372.0,74367671.5916,18.271,18.62557463,-0.01833533,-0.08209731268130627,-1.9036976686286455,-0.915554
2025-09-11T04:00:00+00:00,18.265,18.265,17.204,17.785,6500737.0,115130995.7641,344108,3278509.0,58079218.8834,17.82455436,17.82882561,-0.00063914,-0.22190939083875927,-0.023956990176643433,-2.0
2025-09-11T05:00:00+00:00,17.781,17.783,16.767,17.268,4498424.0,77353281.3844,260781,2239180.0,38520685.0957,17.38219382,17.56835811,-0.01140669,-0.6569586162858743,-1.0596567353327813,-1.777293
2025-09-11T06:00:00+00:00,17.267,17.863,17.075,17.604,3807964.0,66727533.3475,218653,1940433.0,34040478.786,17.614,17.62143713,-0.00147803,-0.05677302146021024,-0.04220501395619802,-1.188052
2025-09-11T07:00:00+00:00,17.607,17.61,17.117,17.224,2466932.0,42824871.8382,145784,1215475.0,21107519.3275,17.23102605,17.27712242,-0.00298963,-0.040775575288509724,-0.26680583073624975,-0.8946890000000001
2025-09-11T08:00:00+00:00,17.224,18.16,16.819,17.855,4893498.0,85368891.3563,265052,2463941.0,43019377.1313,17.87308069,18.03552873,-0.00965162,-0.10116157540828175,-0.9007112706919895,-0.352074
2025-09-11T09:00:00+00:00,17.855,18.5,17.7,18.293,6224345.0,113458303.6808,277962,3429472.0,62547076.933,18.30313274,18.7164315,-0.02733976,-0.05536068685036977,-2.208213462058728,-0.394821
2025-09-11T10:00:00+00:00,18.293,18.298,17.213,17.321,7074177.0,124785497.9689,396692,3491879.0,61579506.7841,17.33686085,17.37027869,-0.00170695,-0.09148628541942871,-0.19238516892211566,-1.667726
2025-09-11T11:00:00+00:00,17.319,17.389,16.3,16.66,5996315.0,101267469.8504,310162,2827016.0,47782651.5713,16.681,16.68642533,-3.459e-05,-0.12589173310952884,-0.03251343467940426,-0.590383
2025-09-11T12:00:00+00:00,16.66,16.971,15.592,15.966,7719607.0,125722285.2587,423159,3748380.0,61139228.3989,15.96206106,15.97709889,-0.00076187,0.02467688843685867,-0.09412115493265816,-0.40237500000000004
2025-09-11T13:00:00+00:00,15.967,16.488,15.655,15.976,4837039.0,77694094.18,277398,2427580.0,39021339.896,16.00837269,16.01520723,-0.00040888,-0.20222349033779397,-0.042675314167628375,-0.337054
2025-09-11T14:00:00+00:00,15.976,16.392,15.304,15.771,5649642.0,89254975.4478,310172,2802986.0,44345727.4471,15.7922162,15.80153715,-0.00171308,-0.13434593176352427,-0.058987615644723324,-0.17489300000000002
2025-09-11T15:00:00+00:00,15.77,16.1,13.2,13.69,7840995.0,115188364.1467,384362,3508106.0,51639968.38,13.659,13.70973154,-0.00527541,0.22695658540154984,-0.3700403603964286,-0.042586
2025-09-11T16:00:00+00:00,13.689,14.451,13.11,13.498,10842790.0,149912534.6592,593189,5252109.0,72674156.2151,13.48624952,13.47357277,5.006e-05,0.0871293385353189,0.09408603208960198,-0.043689
2025-09-11T17:00:00+00:00,13.498,14.75,12.26,12.66,15183460.0,201971724.7248,790647,7295383.0,97315634.4491,12.68616792,12.68617017,0.0,-0.20627127249944754,-1.773584911157755e-05,-0.063725
2025-09-11T18:00:00+00:00,12.661,13.676,12.538,12.859,7702361.0,101211038.2872,419796,3911826.0,51438226.5927,12.853,12.84647706,0.00072224,0.04668170855053333,0.05077609970058905,0.00125
2025-09-11T19:00:00+00:00,12.86,13.4141,12.3,13.139,5908193.0,75606133.8502,277618,3048256.0,39006245.3351,13.13172415,13.12644925,0.00075758,0.05540666188910137,0.0401852770656852,0.00125
2025-09-11T20:00:00+00:00,13.141,13.275,11.96,12.421,7444411.0,92911399.4095,355485,3575907.0,44685591.3926,12.40635305,12.40635301,0.0,0.11806007729240342,3.224154498937537e-07,0.00125
