a,p,q,f,l,T,m,M,price,qty,trade_size_usd,symbol
658793127,66.93,1.485,1979986366,1979986366,2026-06-12 03:37:05.313,True,True,66.93,1.485,99.39105000000002,SOLUSDT
658793128,66.93,0.712,1979986367,1979986367,2026-06-12 03:37:05.313,True,True,66.93,0.712,47.654160000000005,SOLUSDT
658793129,66.93,0.356,1979986368,1979986368,2026-06-12 03:37:05.314,True,True,66.93,0.356,23.827080000000002,SOLUSDT
658793130,66.93,0.742,1979986369,1979986370,2026-06-12 03:37:05.314,True,True,66.93,0.742,49.662060000000004,SOLUSDT
658793131,66.93,0.178,1979986371,1979986371,2026-06-12 03:37:05.315,True,True,66.93,0.178,11.913540000000001,SOLUSDT
658793132,66.93,0.371,1979986372,1979986372,2026-06-12 03:37:05.315,True,True,66.93,0.371,24.831030000000002,SOLUSDT
658793133,66.93,0.089,1979986373,1979986373,2026-06-12 03:37:05.316,True,True,66.93,0.089,5.956770000000001,SOLUSDT
658793134,66.93,0.086,1979986374,1979986374,2026-06-12 03:37:05.317,True,True,66.93,0.086,5.75598,SOLUSDT
658793135,66.93,2.05,1979986375,1979986375,2026-06-12 03:37:09.459,True,True,66.93,2.05,137.2065,SOLUSDT
658793136,66.93,1.046,1979986376,1979986376,2026-06-12 03:37:10.634,True,True,66.93,1.046,70.00878000000002,SOLUSDT
658793137,66.94,13.82,1979986377,1979986388,2026-06-12 03:37:12.370,False,True,66.94,13.82,925.1108,SOLUSDT
658793138,66.94,1.167,1979986389,1979986399,2026-06-12 03:37:12.685,False,True,66.94,1.167,78.11898,SOLUSDT
658793139,66.95,4.971,1979986400,1979986416,2026-06-12 03:37:12.884,False,True,66.95,4.971,332.80845,SOLUSDT
658793140,66.95,0.33,1979986417,1979986417,2026-06-12 03:37:13.058,True,True,66.95,0.33,22.093500000000002,SOLUSDT
658793141,66.95,0.1,1979986418,1979986418,2026-06-12 03:37:13.936,True,True,66.95,0.1,6.695,SOLUSDT
658793142,66.96,13.191,1979986419,1979986430,2026-06-12 03:37:14.133,False,True,66.96,13.191,883.26936,SOLUSDT
658793143,66.96,0.158,1979986431,1979986432,2026-06-12 03:37:14.133,False,True,66.96,0.158,10.57968,SOLUSDT
658793144,66.97,4.988,1979986433,1979986446,2026-06-12 03:37:15.446,False,True,66.97,4.988,334.04636000000005,SOLUSDT
658793145,66.98,1.761,1979986447,1979986461,2026-06-12 03:37:17.092,False,True,66.98,1.761,117.95178,SOLUSDT
658793146,66.99,0.086,1979986462,1979986462,2026-06-12 03:37:17.176,False,True,66.99,0.086,5.761139999999999,SOLUSDT
658793147,66.99,0.236,1979986463,1979986463,2026-06-12 03:37:18.770,False,True,66.99,0.236,15.809639999999998,SOLUSDT
658793148,66.98,1.612,1979986464,1979986464,2026-06-12 03:37:18.815,True,True,66.98,1.612,107.97176000000002,SOLUSDT
658793149,66.98,1.464,1979986465,1979986467,2026-06-12 03:37:20.016,True,True,66.98,1.464,98.05872000000001,SOLUSDT
658793150,66.99,1.411,1979986468,1979986478,2026-06-12 03:37:20.155,False,True,66.99,1.411,94.52288999999999,SOLUSDT
658793151,66.98,20.672,1979986479,1979986485,2026-06-12 03:37:20.794,True,True,66.98,20.672,1384.61056,SOLUSDT
658793152,66.98,100.814,1979986486,1979986486,2026-06-12 03:37:20.795,True,True,66.98,100.814,6752.52172,SOLUSDT
658793153,66.98,89.172,1979986487,1979986493,2026-06-12 03:37:20.795,True,True,66.98,89.172,5972.74056,SOLUSDT
658793154,66.97,1.0,1979986494,1979986494,2026-06-12 03:37:20.799,True,True,66.97,1.0,66.97,SOLUSDT
658793155,66.97,4.447,1979986495,1979986507,2026-06-12 03:37:20.822,True,True,66.97,4.447,297.81559,SOLUSDT
658793156,66.96,0.085,1979986508,1979986508,2026-06-12 03:37:21.161,True,True,66.96,0.085,5.6916,SOLUSDT
658793157,66.97,41.346,1979986509,1979986510,2026-06-12 03:37:21.203,False,True,66.97,41.346,2768.9416199999996,SOLUSDT
658793158,66.97,0.169,1979986511,1979986511,2026-06-12 03:37:21.542,False,True,66.97,0.169,11.31793,SOLUSDT
658793159,66.97,237.087,1979986512,1979986520,2026-06-12 03:37:22.899,False,True,66.97,237.087,15877.71639,SOLUSDT
658793160,66.96,4.655,1979986521,1979986536,2026-06-12 03:37:24.265,True,True,66.96,4.655,311.6988,SOLUSDT
658793161,66.95,1.605,1979986537,1979986537,2026-06-12 03:37:24.265,True,True,66.95,1.605,107.45475,SOLUSDT
658793162,66.95,0.336,1979986538,1979986538,2026-06-12 03:37:24.270,True,True,66.95,0.336,22.495200000000004,SOLUSDT
658793163,66.96,77.395,1979986539,1979986552,2026-06-12 03:37:25.563,False,True,66.96,77.395,5182.369199999999,SOLUSDT
658793164,66.96,0.085,1979986553,1979986554,2026-06-12 03:37:26.551,False,True,66.96,0.085,5.6916,SOLUSDT
658793165,66.96,4.361,1979986555,1979986567,2026-06-12 03:37:29.191,False,True,66.96,4.361,292.01255999999995,SOLUSDT
658793166,66.97,1.256,1979986568,1979986579,2026-06-12 03:37:29.407,False,True,66.97,1.256,84.11431999999999,SOLUSDT
658793167,66.97,0.085,1979986580,1979986580,2026-06-12 03:37:30.570,True,True,66.97,0.085,5.69245,SOLUSDT
658793168,66.98,1.33,1979986581,1979986593,2026-06-12 03:37:33.071,False,True,66.98,1.33,89.08340000000001,SOLUSDT
658793169,66.99,4.48,1979986594,1979986594,2026-06-12 03:37:33.180,False,True,66.99,4.48,300.1152,SOLUSDT
658793170,66.99,0.084,1979986595,1979986595,2026-06-12 03:37:34.540,False,True,66.99,0.084,5.62716,SOLUSDT
658793171,66.98,2.65,1979986596,1979986596,2026-06-12 03:37:36.831,True,True,66.98,2.65,177.497,SOLUSDT
658793172,66.98,0.084,1979986597,1979986597,2026-06-12 03:37:38.671,True,True,66.98,0.084,5.626320000000001,SOLUSDT
658793173,66.98,155.774,1979986598,1979986604,2026-06-12 03:37:39.613,True,True,66.98,155.774,10433.74252,SOLUSDT
658793174,66.98,190.0,1979986605,1979986621,2026-06-12 03:37:39.613,True,True,66.98,190.0,12726.2,SOLUSDT
658793175,66.98,3.381,1979986622,1979986625,2026-06-12 03:37:39.614,True,True,66.98,3.381,226.45938,SOLUSDT
658793176,66.98,0.171,1979986626,1979986626,2026-06-12 03:37:40.084,False,True,66.98,0.171,11.453580000000002,SOLUSDT
658793177,66.98,20.26,1979986627,1979986628,2026-06-12 03:37:41.090,False,True,66.98,20.26,1357.0148000000002,SOLUSDT
658793178,66.98,0.084,1979986629,1979986629,2026-06-12 03:37:44.355,False,True,66.98,0.084,5.626320000000001,SOLUSDT
658793179,66.98,0.508,1979986630,1979986630,2026-06-12 03:37:45.137,False,True,66.98,0.508,34.02584,SOLUSDT
658793180,66.97,0.084,1979986631,1979986632,2026-06-12 03:37:47.426,True,True,66.97,0.084,5.6254800000000005,SOLUSDT
658793181,66.98,1.049,1979986633,1979986633,2026-06-12 03:37:49.304,False,True,66.98,1.049,70.26201999999999,SOLUSDT
658793182,66.98,0.836,1979986634,1979986641,2026-06-12 03:37:50.292,False,True,66.98,0.836,55.99528,SOLUSDT
658793183,66.98,3.038,1979986642,1979986643,2026-06-12 03:37:51.248,False,True,66.98,3.038,203.48524,SOLUSDT
658793184,66.98,1.571,1979986644,1979986644,2026-06-12 03:37:52.356,False,True,66.98,1.571,105.22558000000001,SOLUSDT
658793185,66.98,2.273,1979986645,1979986645,2026-06-12 03:37:59.539,False,True,66.98,2.273,152.24554,SOLUSDT
658793186,66.98,0.497,1979986646,1979986646,2026-06-12 03:37:59.578,False,True,66.98,0.497,33.28906,SOLUSDT
658793187,66.98,0.507,1979986647,1979986647,2026-06-12 03:38:01.687,False,True,66.98,0.507,33.95886,SOLUSDT
658793188,66.97,0.28,1979986648,1979986648,2026-06-12 03:38:03.531,True,True,66.97,0.28,18.7516,SOLUSDT
658793189,66.98,1.453,1979986649,1979986649,2026-06-12 03:38:04.202,False,True,66.98,1.453,97.32194000000001,SOLUSDT
658793190,66.97,0.186,1979986650,1979986650,2026-06-12 03:38:06.581,True,True,66.97,0.186,12.45642,SOLUSDT
658793191,66.97,8.351,1979986651,1979986663,2026-06-12 03:38:07.171,True,True,66.97,8.351,559.26647,SOLUSDT
658793192,66.97,4.279,1979986664,1979986675,2026-06-12 03:38:08.171,False,True,66.97,4.279,286.56462999999997,SOLUSDT
658793193,66.97,4.435,1979986676,1979986689,2026-06-12 03:38:14.016,True,True,66.97,4.435,297.01194999999996,SOLUSDT
658793194,66.96,1.266,1979986690,1979986702,2026-06-12 03:38:15.046,True,True,66.96,1.266,84.77135999999999,SOLUSDT
658793195,66.95,1.464,1979986703,1979986703,2026-06-12 03:38:15.118,True,True,66.95,1.464,98.01480000000001,SOLUSDT
658793196,66.96,0.196,1979986704,1979986704,2026-06-12 03:38:16.770,False,True,66.96,0.196,13.12416,SOLUSDT
658793197,66.96,1.551,1979986705,1979986705,2026-06-12 03:38:17.005,False,True,66.96,1.551,103.85495999999999,SOLUSDT
658793198,66.95,9.985,1979986706,1979986706,2026-06-12 03:38:23.561,True,True,66.95,9.985,668.49575,SOLUSDT
658793199,66.96,0.145,1979986707,1979986707,2026-06-12 03:38:23.855,False,True,66.96,0.145,9.7092,SOLUSDT
658793200,66.95,1.476,1979986708,1979986721,2026-06-12 03:38:26.621,True,True,66.95,1.476,98.8182,SOLUSDT
658793201,66.94,1.453,1979986722,1979986735,2026-06-12 03:38:26.845,True,True,66.94,1.453,97.26382,SOLUSDT
658793202,66.93,0.163,1979986736,1979986736,2026-06-12 03:38:26.927,True,True,66.93,0.163,10.909590000000001,SOLUSDT
658793203,66.93,1.771,1979986737,1979986752,2026-06-12 03:38:29.581,True,True,66.93,1.771,118.53303000000001,SOLUSDT
658793204,66.92,2.324,1979986753,1979986754,2026-06-12 03:38:29.581,True,True,66.92,2.324,155.52208,SOLUSDT
658793205,66.92,3.149,1979986755,1979986755,2026-06-12 03:38:29.601,True,True,66.92,3.149,210.73108000000002,SOLUSDT
658793206,66.93,0.873,1979986756,1979986756,2026-06-12 03:38:29.742,False,True,66.93,0.873,58.42989000000001,SOLUSDT
658793207,66.93,58.05,1979986757,1979986774,2026-06-12 03:38:35.503,False,True,66.93,58.05,3885.2865,SOLUSDT
658793208,66.94,373.665,1979986775,1979986787,2026-06-12 03:38:36.297,False,True,66.94,373.665,25013.1351,SOLUSDT
658793209,66.94,0.079,1979986788,1979986788,2026-06-12 03:38:36.299,False,True,66.94,0.079,5.28826,SOLUSDT
658793210,66.95,1.481,1979986789,1979986802,2026-06-12 03:38:40.434,False,True,66.95,1.481,99.15295,SOLUSDT
658793211,66.95,0.812,1979986803,1979986803,2026-06-12 03:38:42.211,True,True,66.95,0.812,54.363400000000006,SOLUSDT
658793212,66.96,5.064,1979986804,1979986805,2026-06-12 03:38:42.656,False,True,66.96,5.064,339.08543999999995,SOLUSDT
658793213,66.95,0.367,1979986806,1979986806,2026-06-12 03:38:49.048,True,True,66.95,0.367,24.57065,SOLUSDT
658793214,66.96,0.129,1979986807,1979986807,2026-06-12 03:38:49.048,False,True,66.96,0.129,8.637839999999999,SOLUSDT
658793215,66.95,211.4,1979986808,1979986818,2026-06-12 03:39:05.039,True,True,66.95,211.4,14153.230000000001,SOLUSDT
658793216,66.95,91.047,1979986819,1979986819,2026-06-12 03:39:05.039,True,True,66.95,91.047,6095.59665,SOLUSDT
658793217,66.95,48.778,1979986820,1979986820,2026-06-12 03:39:05.040,True,True,66.95,48.778,3265.6871,SOLUSDT
658793218,66.95,94.84,1979986821,1979986821,2026-06-12 03:39:05.040,True,True,66.95,94.84,6349.5380000000005,SOLUSDT
658793219,66.95,156.974,1979986822,1979986834,2026-06-12 03:39:05.042,True,True,66.95,156.974,10509.4093,SOLUSDT
658793220,66.95,0.149,1979986835,1979986835,2026-06-12 03:39:11.819,False,True,66.95,0.149,9.97555,SOLUSDT
658793221,66.95,0.777,1979986836,1979986836,2026-06-12 03:39:11.838,False,True,66.95,0.777,52.02015,SOLUSDT
658793222,66.95,2.987,1979986837,1979986837,2026-06-12 03:39:16.140,False,True,66.95,2.987,199.97965000000002,SOLUSDT
658793223,66.94,1.543,1979986838,1979986846,2026-06-12 03:39:20.271,True,True,66.94,1.543,103.28841999999999,SOLUSDT
658793224,66.95,0.097,1979986847,1979986847,2026-06-12 03:39:20.935,False,True,66.95,0.097,6.49415,SOLUSDT
658793225,66.95,0.2,1979986848,1979986848,2026-06-12 03:39:24.073,False,True,66.95,0.2,13.39,SOLUSDT
658793226,66.94,0.534,1979986849,1979986849,2026-06-12 03:39:27.150,True,True,66.94,0.534,35.745960000000004,SOLUSDT
658793227,66.95,0.083,1979986850,1979986850,2026-06-12 03:39:29.369,False,True,66.95,0.083,5.556850000000001,SOLUSDT
658793228,66.95,1.274,1979986851,1979986851,2026-06-12 03:39:32.084,False,True,66.95,1.274,85.2943,SOLUSDT
658793229,66.95,3.952,1979986852,1979986852,2026-06-12 03:39:33.177,False,True,66.95,3.952,264.5864,SOLUSDT
658793230,66.94,236.85,1979986853,1979986863,2026-06-12 03:39:33.666,True,True,66.94,236.85,15854.739,SOLUSDT
658793231,66.95,2.989,1979986864,1979986867,2026-06-12 03:39:34.264,False,True,66.95,2.989,200.11355,SOLUSDT
658793232,66.94,28.8,1979986868,1979986869,2026-06-12 03:39:35.934,True,True,66.94,28.8,1927.872,SOLUSDT
658793233,66.95,0.104,1979986870,1979986870,2026-06-12 03:39:37.585,False,True,66.95,0.104,6.9628,SOLUSDT
658793234,66.94,25.929,1979986871,1979986871,2026-06-12 03:39:41.309,True,True,66.94,25.929,1735.68726,SOLUSDT
658793235,66.95,0.617,1979986872,1979986872,2026-06-12 03:39:42.740,False,True,66.95,0.617,41.308150000000005,SOLUSDT
658793236,66.94,1.321,1979986873,1979986884,2026-06-12 03:39:43.296,True,True,66.94,1.321,88.42774,SOLUSDT
658793237,66.93,1.0,1979986885,1979986893,2026-06-12 03:39:47.925,True,True,66.93,1.0,66.93,SOLUSDT
658793238,66.94,1.491,1979986894,1979986894,2026-06-12 03:39:48.685,False,True,66.94,1.491,99.80754,SOLUSDT
658793239,66.93,0.118,1979986895,1979986895,2026-06-12 03:39:50.476,True,True,66.93,0.118,7.897740000000001,SOLUSDT
658793240,66.94,0.074,1979986896,1979986896,2026-06-12 03:39:51.268,False,True,66.94,0.074,4.9535599999999995,SOLUSDT
658793241,66.94,1.013,1979986897,1979986902,2026-06-12 03:39:54.711,False,True,66.94,1.013,67.81021999999999,SOLUSDT
658793242,66.94,0.092,1979986903,1979986903,2026-06-12 03:39:57.085,False,True,66.94,0.092,6.15848,SOLUSDT
658793243,66.94,1.506,1979986904,1979986904,2026-06-12 03:40:00.784,False,True,66.94,1.506,100.81164,SOLUSDT
658793244,66.93,0.416,1979986905,1979986905,2026-06-12 03:40:01.577,True,True,66.93,0.416,27.84288,SOLUSDT
658793245,66.93,7.244,1979986906,1979986906,2026-06-12 03:40:02.629,True,True,66.93,7.244,484.84092000000004,SOLUSDT
658793246,66.93,94.84,1979986907,1979986916,2026-06-12 03:40:02.689,True,True,66.93,94.84,6347.641200000001,SOLUSDT
658793247,66.93,20.382,1979986917,1979986917,2026-06-12 03:40:02.690,True,True,66.93,20.382,1364.1672600000002,SOLUSDT
658793248,66.93,25.922,1979986918,1979986925,2026-06-12 03:40:02.692,True,True,66.93,25.922,1734.9594600000003,SOLUSDT
658793249,66.93,0.934,1979986926,1979986936,2026-06-12 03:40:02.706,True,True,66.93,0.934,62.51262000000001,SOLUSDT
658793250,66.92,0.881,1979986937,1979986943,2026-06-12 03:40:05.408,True,True,66.92,0.881,58.956520000000005,SOLUSDT
658793251,66.93,4.169,1979986944,1979986955,2026-06-12 03:40:06.546,False,True,66.93,4.169,279.03117,SOLUSDT
658793252,66.93,0.79,1979986956,1979986956,2026-06-12 03:40:08.159,True,True,66.93,0.79,52.874700000000004,SOLUSDT
658793253,66.94,3.947,1979986957,1979986961,2026-06-12 03:40:11.485,False,True,66.94,3.947,264.21218,SOLUSDT
658793254,66.93,1.494,1979986962,1979986962,2026-06-12 03:40:11.604,True,True,66.93,1.494,99.99342000000001,SOLUSDT
658793255,66.94,1.1,1979986963,1979986963,2026-06-12 03:40:13.302,False,True,66.94,1.1,73.634,SOLUSDT
658793256,66.93,51.082,1979986964,1979986966,2026-06-12 03:40:13.461,True,True,66.93,51.082,3418.9182600000004,SOLUSDT
658793257,66.93,1.464,1979986967,1979986976,2026-06-12 03:40:20.870,True,True,66.93,1.464,97.98552000000001,SOLUSDT
658793258,66.93,37.45,1979986977,1979986978,2026-06-12 03:40:20.957,True,True,66.93,37.45,2506.5285000000003,SOLUSDT
658793259,66.93,4.695,1979986979,1979986990,2026-06-12 03:40:20.960,True,True,66.93,4.695,314.2363500000001,SOLUSDT
658793260,66.92,1.464,1979986991,1979986997,2026-06-12 03:40:21.054,True,True,66.92,1.464,97.97088,SOLUSDT
658793261,66.92,14.641,1979986998,1979986999,2026-06-12 03:40:21.056,True,True,66.92,14.641,979.77572,SOLUSDT
658793262,66.92,1.138,1979987000,1979987011,2026-06-12 03:40:21.121,True,True,66.92,1.138,76.15495999999999,SOLUSDT
658793263,66.91,0.391,1979987012,1979987013,2026-06-12 03:40:21.759,True,True,66.91,0.391,26.16181,SOLUSDT
658793264,66.92,17.692,1979987014,1979987014,2026-06-12 03:40:28.013,False,True,66.92,17.692,1183.94864,SOLUSDT
658793265,66.92,94.669,1979987015,1979987029,2026-06-12 03:40:28.014,False,True,66.92,94.669,6335.24948,SOLUSDT
658793266,66.93,1.464,1979987030,1979987030,2026-06-12 03:40:28.114,False,True,66.93,1.464,97.98552000000001,SOLUSDT
658793267,66.92,0.243,1979987031,1979987031,2026-06-12 03:40:28.727,True,True,66.92,0.243,16.26156,SOLUSDT
658793268,66.93,14.212,1979987032,1979987042,2026-06-12 03:40:29.133,False,True,66.93,14.212,951.2091600000001,SOLUSDT
658793269,66.93,9.091,1979987043,1979987049,2026-06-12 03:40:29.136,False,True,66.93,9.091,608.46063,SOLUSDT
658793270,66.93,8.9,1979987050,1979987050,2026-06-12 03:40:30.834,True,True,66.93,8.9,595.6770000000001,SOLUSDT
658793271,66.93,1.464,1979987051,1979987054,2026-06-12 03:40:32.939,True,True,66.93,1.464,97.98552000000001,SOLUSDT
658793272,66.94,0.659,1979987055,1979987055,2026-06-12 03:40:32.984,False,True,66.94,0.659,44.11346,SOLUSDT
658793273,66.93,7.11,1979987056,1979987067,2026-06-12 03:40:32.996,True,True,66.93,7.11,475.87230000000005,SOLUSDT
658793274,66.92,1.406,1979987068,1979987081,2026-06-12 03:40:33.120,True,True,66.92,1.406,94.08952,SOLUSDT
658793275,66.91,1.464,1979987082,1979987092,2026-06-12 03:40:33.218,True,True,66.91,1.464,97.95624,SOLUSDT
658793276,66.91,0.946,1979987093,1979987103,2026-06-12 03:40:33.246,True,True,66.91,0.946,63.296859999999995,SOLUSDT
658793277,66.91,8.343,1979987104,1979987115,2026-06-12 03:40:34.496,False,True,66.91,8.343,558.2301299999999,SOLUSDT
658793278,66.92,0.448,1979987116,1979987116,2026-06-12 03:40:35.036,False,True,66.92,0.448,29.98016,SOLUSDT
658793279,66.91,1.559,1979987117,1979987117,2026-06-12 03:40:38.769,True,True,66.91,1.559,104.31268999999999,SOLUSDT
658793280,66.92,2.988,1979987118,1979987127,2026-06-12 03:40:43.461,False,True,66.92,2.988,199.95696,SOLUSDT
658793281,66.92,49.076,1979987128,1979987128,2026-06-12 03:40:45.195,False,True,66.92,49.076,3284.16592,SOLUSDT
658793282,66.91,0.78,1979987129,1979987129,2026-06-12 03:40:46.402,True,True,66.91,0.78,52.1898,SOLUSDT
658793283,66.92,0.224,1979987130,1979987130,2026-06-12 03:40:47.584,False,True,66.92,0.224,14.99008,SOLUSDT
658793284,66.91,2.282,1979987131,1979987131,2026-06-12 03:40:48.540,True,True,66.91,2.282,152.68862,SOLUSDT
658793285,66.91,0.496,1979987132,1979987132,2026-06-12 03:40:48.896,True,True,66.91,0.496,33.18736,SOLUSDT
658793286,66.92,0.125,1979987133,1979987133,2026-06-12 03:40:49.548,False,True,66.92,0.125,8.365,SOLUSDT
658793287,66.91,0.096,1979987134,1979987134,2026-06-12 03:40:49.552,True,True,66.91,0.096,6.42336,SOLUSDT
658793288,66.92,0.315,1979987135,1979987135,2026-06-12 03:40:52.456,False,True,66.92,0.315,21.079800000000002,SOLUSDT
658793289,66.92,1.494,1979987136,1979987136,2026-06-12 03:40:52.787,False,True,66.92,1.494,99.97848,SOLUSDT
658793290,66.92,1.204,1979987137,1979987137,2026-06-12 03:40:54.971,False,True,66.92,1.204,80.57168,SOLUSDT
658793291,66.92,3.593,1979987138,1979987138,2026-06-12 03:40:55.150,False,True,66.92,3.593,240.44356,SOLUSDT
658793292,66.92,1.545,1979987139,1979987150,2026-06-12 03:40:55.152,False,True,66.92,1.545,103.3914,SOLUSDT
658793293,66.93,0.149,1979987151,1979987151,2026-06-12 03:40:59.101,False,True,66.93,0.149,9.972570000000001,SOLUSDT
658793294,66.92,4.388,1979987152,1979987152,2026-06-12 03:40:59.864,True,True,66.92,4.388,293.64496,SOLUSDT
658793295,66.92,94.912,1979987153,1979987162,2026-06-12 03:41:00.867,True,True,66.92,94.912,6351.51104,SOLUSDT
658793296,66.92,21.421,1979987163,1979987163,2026-06-12 03:41:00.867,True,True,66.92,21.421,1433.49332,SOLUSDT
658793297,66.92,22.273,1979987164,1979987164,2026-06-12 03:41:00.868,True,True,66.92,22.273,1490.50916,SOLUSDT
658793298,66.92,16.842,1979987165,1979987168,2026-06-12 03:41:00.869,True,True,66.92,16.842,1127.06664,SOLUSDT
658793299,66.91,1.217,1979987169,1979987180,2026-06-12 03:41:01.171,True,True,66.91,1.217,81.42947,SOLUSDT
658793300,66.9,1.464,1979987181,1979987188,2026-06-12 03:41:01.214,True,True,66.9,1.464,97.94160000000001,SOLUSDT
658793301,66.91,0.206,1979987189,1979987189,2026-06-12 03:41:01.524,False,True,66.91,0.206,13.783459999999998,SOLUSDT
658793302,66.91,0.283,1979987190,1979987190,2026-06-12 03:41:02.555,False,True,66.91,0.283,18.935529999999996,SOLUSDT
658793303,66.91,0.094,1979987191,1979987191,2026-06-12 03:41:03.884,False,True,66.91,0.094,6.28954,SOLUSDT
658793304,66.9,3.038,1979987192,1979987192,2026-06-12 03:41:08.336,True,True,66.9,3.038,203.2422,SOLUSDT
658793305,66.9,15.048,1979987193,1979987193,2026-06-12 03:41:08.760,True,True,66.9,15.048,1006.7112000000001,SOLUSDT
658793306,66.9,33.058,1979987194,1979987207,2026-06-12 03:41:08.760,True,True,66.9,33.058,2211.5802000000003,SOLUSDT
658793307,66.9,0.235,1979987208,1979987210,2026-06-12 03:41:08.760,True,True,66.9,0.235,15.7215,SOLUSDT
658793308,66.9,19.63,1979987211,1979987212,2026-06-12 03:41:10.045,False,True,66.9,19.63,1313.247,SOLUSDT
658793309,66.9,0.11,1979987213,1979987213,2026-06-12 03:41:13.230,False,True,66.9,0.11,7.359000000000001,SOLUSDT
658793310,66.9,8.427,1979987214,1979987226,2026-06-12 03:41:14.846,False,True,66.9,8.427,563.7663,SOLUSDT
