event_type,block_number,block_timestamp_utc,tx_hash,log_index,reserve_or_debt_asset,collateral_asset,user,on_behalf_of_or_repayer,liquidator,amount_crv,collateral_amount_usdc,borrow_rate_mode,receive_a_token
LiquidationCall,16025895,2022-11-22T13:38:35Z,0x673d597f88af1e5dc164dc34d6bcb965b1a135e1a77428d8e72b4b5951882366,237,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x9bae78d1c67826cde91b20b49690589ed0879fc7,400000,259418.841831,,false
LiquidationCall,16025896,2022-11-22T13:38:47Z,0xe252d483307f4fbd51be289e41ed1d6265d76fea137024c10638419f650e30c9,19,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,280562.079881153937367752,181957.724561,,false
LiquidationCall,16025896,2022-11-22T13:38:47Z,0x646d7679558d0924740c11171070bf2d1b3e396b0c0713c2da0dad82dc00b69a,48,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0xcda3d75a1a247bf3fa9efd0727db54d7cf0c90c2,30668.083208698605581257,19889.696567,,false
LiquidationCall,16027007,2022-11-22T17:22:59Z,0x8c5311174e99345ece95f630cd0ca3fddde3ebdb2e5cacccfe34b56b33a969c5,11,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1770213.860860794296083192,1148639.677517,,true
LiquidationCall,16027007,2022-11-22T17:22:59Z,0x5af1c01f15106393ed6a7375be83d9d70d6d77ef82901acc40f6fad2721f7461,30,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,377525.531671169149192208,244965.207052,,false
LiquidationCall,16027007,2022-11-22T17:22:59Z,0xd90d2970e023c4002d259bb642b3844f31736563d81eca8aa8e91e77f6296574,40,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x6c6b87d44d239b3750bf9badce26a9a0a3d2364e,112639.935093851872727468,73088.738927,,false
LiquidationCall,16027008,2022-11-22T17:23:11Z,0xb71e3b159783a87f2cc2226a00da1e41afec308290c7e482fbe902b193e376f6,23,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0xc2a54f74ebbbba5ed92d6a0b5dcb0b0ffb96f36e,234442.520372086609420787,152122.851905,,false
LiquidationCall,16027008,2022-11-22T17:23:11Z,0xb71e3b159783a87f2cc2226a00da1e41afec308290c7e482fbe902b193e376f6,39,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0xc2a54f74ebbbba5ed92d6a0b5dcb0b0ffb96f36e,34665.352585025656132533,22493.327102,,false
LiquidationCall,16027008,2022-11-22T17:23:11Z,0xb71e3b159783a87f2cc2226a00da1e41afec308290c7e482fbe902b193e376f6,55,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0xc2a54f74ebbbba5ed92d6a0b5dcb0b0ffb96f36e,6036.734376665707673105,3917.059277,,false
LiquidationCall,16027008,2022-11-22T17:23:11Z,0xb71e3b159783a87f2cc2226a00da1e41afec308290c7e482fbe902b193e376f6,72,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0xc2a54f74ebbbba5ed92d6a0b5dcb0b0ffb96f36e,2970.12782683085518869,1927.228536,,false
LiquidationCall,16027008,2022-11-22T17:23:11Z,0xb71e3b159783a87f2cc2226a00da1e41afec308290c7e482fbe902b193e376f6,89,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0xc2a54f74ebbbba5ed92d6a0b5dcb0b0ffb96f36e,26650.217773365064955745,17292.542006,,false
LiquidationCall,16027010,2022-11-22T17:23:35Z,0xcebcdfc496d7adfeda347cbbcd6a6b11c0ba5ba4c472056d504b23735e033346,22,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0xc2a54f74ebbbba5ed92d6a0b5dcb0b0ffb96f36e,144598.771341057972627008,93825.88723,,false
LiquidationCall,16027010,2022-11-22T17:23:35Z,0xcebcdfc496d7adfeda347cbbcd6a6b11c0ba5ba4c472056d504b23735e033346,38,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0xc2a54f74ebbbba5ed92d6a0b5dcb0b0ffb96f36e,68409.43410629440936055,44388.868525,,false
LiquidationCall,16027010,2022-11-22T17:23:35Z,0xcebcdfc496d7adfeda347cbbcd6a6b11c0ba5ba4c472056d504b23735e033346,54,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0xc2a54f74ebbbba5ed92d6a0b5dcb0b0ffb96f36e,25096.163107257081473174,16284.161668,,false
LiquidationCall,16027010,2022-11-22T17:23:35Z,0xcebcdfc496d7adfeda347cbbcd6a6b11c0ba5ba4c472056d504b23735e033346,70,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0xc2a54f74ebbbba5ed92d6a0b5dcb0b0ffb96f36e,2237.891721098121978509,1452.102077,,false
LiquidationCall,16027010,2022-11-22T17:23:35Z,0xcebcdfc496d7adfeda347cbbcd6a6b11c0ba5ba4c472056d504b23735e033346,87,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0xc2a54f74ebbbba5ed92d6a0b5dcb0b0ffb96f36e,805.47806718529181015,522.651012,,false
LiquidationCall,16027010,2022-11-22T17:23:35Z,0xd0584b4c4d70de69998e091341bde8ede6f02950f3fc7afeae2968481ee008c9,195,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x0000000000bb00d4f9ace884c5709edfcf587e1c,144421.985191128859992548,93711.1759,,false
LiquidationCall,16027010,2022-11-22T17:23:35Z,0xd0584b4c4d70de69998e091341bde8ede6f02950f3fc7afeae2968481ee008c9,211,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x0000000000bb00d4f9ace884c5709edfcf587e1c,68330.487561522994037748,44337.642435,,false
LiquidationCall,16027010,2022-11-22T17:23:35Z,0xd0584b4c4d70de69998e091341bde8ede6f02950f3fc7afeae2968481ee008c9,227,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x0000000000bb00d4f9ace884c5709edfcf587e1c,26827.444280217171548985,17407.53907,,false
LiquidationCall,16027010,2022-11-22T17:23:35Z,0xd0584b4c4d70de69998e091341bde8ede6f02950f3fc7afeae2968481ee008c9,243,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x0000000000bb00d4f9ace884c5709edfcf587e1c,2237.979517634634775406,1452.159046,,false
LiquidationCall,16027010,2022-11-22T17:23:35Z,0xd0584b4c4d70de69998e091341bde8ede6f02950f3fc7afeae2968481ee008c9,260,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x0000000000bb00d4f9ace884c5709edfcf587e1c,798.602831736695646593,518.189874,,false
LiquidationCall,16027010,2022-11-22T17:23:35Z,0x93433a25b7f91f678edf45813a5eb6a21a5613dd53cb2f06e67b09f89431f9c5,437,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x45cb6131d548344c7f150d958026fe0923ea86e4,666,432.147799,,false
LiquidationCall,16027011,2022-11-22T17:23:47Z,0xc26a08cebd0b318e1c0b0044fbff7c4dc44b6b5ab8a354fe699815b0b1bbc6e5,22,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x6c6b87d44d239b3750bf9badce26a9a0a3d2364e,34717.87484753385673241,22527.407253,,false
LiquidationCall,16027012,2022-11-22T17:23:59Z,0x57115401ffd7badd603be6e312b206f633bda225d899ba16aab1e3ef3d383aee,18,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0xc2a54f74ebbbba5ed92d6a0b5dcb0b0ffb96f36e,79748.787138864642676253,51746.640994,,false
LiquidationCall,16027012,2022-11-22T17:23:59Z,0x57115401ffd7badd603be6e312b206f633bda225d899ba16aab1e3ef3d383aee,39,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0xc2a54f74ebbbba5ed92d6a0b5dcb0b0ffb96f36e,57541.643176679953247052,37337.078826,,false
LiquidationCall,16027012,2022-11-22T17:23:59Z,0x57115401ffd7badd603be6e312b206f633bda225d899ba16aab1e3ef3d383aee,55,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0xc2a54f74ebbbba5ed92d6a0b5dcb0b0ffb96f36e,13623.37649619260168111,8839.808077,,false
LiquidationCall,16027012,2022-11-22T17:23:59Z,0x57115401ffd7badd603be6e312b206f633bda225d899ba16aab1e3ef3d383aee,71,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0xc2a54f74ebbbba5ed92d6a0b5dcb0b0ffb96f36e,1894.038624507859276927,1228.985922,,false
LiquidationCall,16027012,2022-11-22T17:23:59Z,0x57115401ffd7badd603be6e312b206f633bda225d899ba16aab1e3ef3d383aee,88,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0xc2a54f74ebbbba5ed92d6a0b5dcb0b0ffb96f36e,2193.861231549697735067,1423.531988,,false
LiquidationCall,16027012,2022-11-22T17:23:59Z,0xb6a4f2b4474cf892bbb98f370640f19680c41cb1876dfdb54c86480fcb6583c1,148,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,79672.810673688391320187,51697.342102,,false
LiquidationCall,16027012,2022-11-22T17:23:59Z,0xa8d78e5b21a4ec4917225718244665b4ea9a53493c85dcb602b0b856c5dd454d,184,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0xd542aa8f1789edf123ad816c1b59ed9fed15c50e,100000,64887.057033,,false
LiquidationCall,16027012,2022-11-22T17:23:59Z,0x9849de29a9b74f36e4eddf93b0ab84748c66e41778552832aead76ce644a7314,533,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0xc37704a457b1ee87eb657cae584a34961e86acac,500000,324435.285169,,false
LiquidationCall,16027013,2022-11-22T17:24:11Z,0x01ac6555653ca4a2c1fb103fd4c0d90862264c3ffee2b94e82b502b4cf9a7f53,19,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,180451.540732189813588259,117089.694153,,false
LiquidationCall,16027013,2022-11-22T17:24:11Z,0x0d268594bb7ca6d3a877171a9f160dbea628fa8ae9a95a1baef92c0df24f770e,107,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x9bae78d1c67826cde91b20b49690589ed0879fc7,600000,389322.342202,,false
LiquidationCall,16027014,2022-11-22T17:24:23Z,0xa0d70310f9ae7cffbf1fdbc68685a64999f2c911fa90dd2eba0f80290676986c,16,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,142644.545594940523508389,92557.847655,,false
LiquidationCall,16027014,2022-11-22T17:24:23Z,0x0761fd4af229661a74fc9240f24e32e814a2e2aa8f16c3fd58d31f69ce85dffd,40,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x7719494eb8f3ca261f5c806d754853dc5ce2edf7,53581.63665414499489265,34767.547135,,false
LiquidationCall,16027014,2022-11-22T17:24:23Z,0x1ce3d01089ef3def6ca16736d5c89cd3671a739c1a67d702129d4c90fe49f49e,66,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x45cb6131d548344c7f150d958026fe0923ea86e4,3699999.999999999991611392,2400821.110251,,false
LiquidationCall,16027023,2022-11-22T17:26:11Z,0x3c98316bd8949a09dfd725b1ab4e4b42b24d08481bea8d35ff2c79ba01deb6e4,22,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,437994.011111660126244266,291483.495385,,false
LiquidationCall,16027023,2022-11-22T17:26:11Z,0xd7a329ebcb7f4ef826b6e1d8c28a060ef553f349ffeb73029dea5720944be774,227,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0xe3b9ed955bf1c8c520bb9420abac6e62bb110b29,105823.801117110531979126,70425.372635,,false
LiquidationCall,16027023,2022-11-22T17:26:11Z,0xb9f3900d2cd2ddd5d51eb1a052bf0da10760eba3ca56ac22f610341df20337a1,246,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0xabcf5d4be599f1c7f71fcbcae4643a2aa849f4c8,5309.610833498185205441,3533.527595,,false
LiquidationCall,16027024,2022-11-22T17:26:23Z,0x3aca7417ae9a6bec4f04d985097218e7de8c70b41a56821cb3a61238d4080ee7,15,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,69313.906900185737760478,46128.164654,,false
LiquidationCall,16027024,2022-11-22T17:26:23Z,0xc1ccb644e0a50b38e88a0e2f9316186f4052804b9e7fec9a2c0120ddd67e4aa4,68,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x7719494eb8f3ca261f5c806d754853dc5ce2edf7,61842.859295078738409766,41156.208383,,false
LiquidationCall,16027025,2022-11-22T17:26:35Z,0x6fb1fa5622f8323058e09a60a07cb572b81ef97e98f060646e314e9fb95f1e05,16,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,206703.131560404476562635,137560.217185,,false
LiquidationCall,16027025,2022-11-22T17:26:35Z,0x8bba372ce94dcde5f9f9e9e66058707d5ea5b8d0d86b74ce0227e713af1598f0,108,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x8bc110db7029197c3621bea8092ab1996d5dd7be,5000000,3327482.65947,,false
LiquidationCall,16027026,2022-11-22T17:26:47Z,0x6e91e4b632d0bf14bebfa0b7245c142ab8263eabb97eee299a0bb01b05e85cf5,362,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0xc37704a457b1ee87eb657cae584a34961e86acac,500000,332748.265947,,false
LiquidationCall,16027027,2022-11-22T17:26:59Z,0x9a61fe198848b2e85815dab4fc1d4b069cc8bad8a014c5661f23dc696cf9c707,16,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,213112.080068944141319114,141825.35019,,false
LiquidationCall,16027027,2022-11-22T17:26:59Z,0x076870c8c14cbd4c7456feac411bdbdf75e9d8e47e6df8335ddb9a6d3ce8bbd1,37,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x7719494eb8f3ca261f5c806d754853dc5ce2edf7,134617.80507011696727408,89587.682405,,false
LiquidationCall,16027027,2022-11-22T17:26:59Z,0xc4a0df53dbf415c9461f381dbee8a3c5a4aedf5621f8037a3e3f9436fad0f610,142,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x30be05fe3ed386b8d8afb327b03f50c9d97dcb85,40000,26619.861275,,false
LiquidationCall,16027027,2022-11-22T17:26:59Z,0x55c1fdd661781d07b1e3c54a1a6685b37292221c6bc09100d58dcf30ef9cd63b,407,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0xd542aa8f1789edf123ad816c1b59ed9fed15c50e,50000,33274.826594,,false
LiquidationCall,16027028,2022-11-22T17:27:11Z,0x11a4b223d8088246a65e8f76ca2b783071726fb7d786204ec325f5524a5beee3,19,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,332803.585343634560084077,221479.631848,,false
LiquidationCall,16027028,2022-11-22T17:27:11Z,0xf2e1df721e6ed46737d45a55821417dfd5b00e8ae9dc3697e06152794b8ce214,165,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x30be05fe3ed386b8d8afb327b03f50c9d97dcb85,140000,93169.514465,,false
LiquidationCall,16027031,2022-11-22T17:27:47Z,0xd4f92fb96396e1e06a447d16e24fdfb242239eb3c83728b9a655671c3848fff0,106,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x30be05fe3ed386b8d8afb327b03f50c9d97dcb85,1400000,922219.61415,,false
LiquidationCall,16027034,2022-11-22T17:28:23Z,0xa238e1ee346f39bc2fe9dd5d9b7d006709c6b016c9b6d0ced8ee132ea5a2f469,187,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x30be05fe3ed386b8d8afb327b03f50c9d97dcb85,2000000,1317456.591644,,false
LiquidationCall,16027035,2022-11-22T17:28:47Z,0x95f75f2823bf9ebdab240d909694f9f863aeff296d1bb465e4b95a8eacd1a70a,23,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,91286.846810939714402478,60133.22903,,false
LiquidationCall,16027036,2022-11-22T17:28:59Z,0x18e3ca8d92c463e2325eaa9f32c78f004c51e1f47b3a0bd922a3c39da13bfca9,54,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0xe3b9ed955bf1c8c520bb9420abac6e62bb110b29,96826.016847817893075108,65344.518064,,false
LiquidationCall,16027037,2022-11-22T17:29:11Z,0x3ee630905a98202ea17b9202d3e5c286683edcd6eaecd2819a3e2069e7c2b00d,19,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,298556.661587507848745531,201485.528388,,false
LiquidationCall,16027039,2022-11-22T17:29:35Z,0x9059e60b2f779cab137386edfa265d784307c6a6e3f12fd90dc665a17da31bc5,19,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,379166.259066354004793755,255886.147871,,false
LiquidationCall,16027039,2022-11-22T17:29:35Z,0x34d0fffa3f9440ec634b10af5113d9aef99fbc87c64b3f2295174f4fa9ca1c1e,268,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0xd542aa8f1789edf123ad816c1b59ed9fed15c50e,50000,33743.264564,,false
LiquidationCall,16027040,2022-11-22T17:29:47Z,0x0f34be2d0a78717029720b2ddbb16ddb1652cba27ee3a97738d5a9381c73d8f2,16,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,210482.942088463891722737,142047.632023,,false
LiquidationCall,16027040,2022-11-22T17:29:47Z,0xce277f6e4602a7047b25a50ad4e72e358e41e3156cf0e9ff28fe8cba0e0ed8fc,37,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x7719494eb8f3ca261f5c806d754853dc5ce2edf7,117404.455470680217425951,79232.192039,,false
LiquidationCall,16027041,2022-11-22T17:29:59Z,0x8c3e14bed795e80f10a899223ce41feedfb75347ef0ef4517dcce06dc95e2f73,26,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x7719494eb8f3ca261f5c806d754853dc5ce2edf7,218414.721577007383507568,150779.222695,,false
LiquidationCall,16027041,2022-11-22T17:29:59Z,0xf3fa8ad3a68f715056e37a25ea674825b0ffc60e79901063dff69cd5d9bf139f,44,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x6c6b87d44d239b3750bf9badce26a9a0a3d2364e,91936.393796693279929798,63466.866582,,false
LiquidationCall,16027043,2022-11-22T17:30:23Z,0x019294ed36ef1b4740f668a2830edf3517848684e56cbfdfd093b2dd64484eb5,16,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,127951.86559960325252571,88329.59014,,false
LiquidationCall,16027044,2022-11-22T17:30:35Z,0xd63cc68bbae0c10bc8b9231cfaf00eb33af0b7470e27df35d291ed26af8e2fbf,18,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,63766.985290101784034309,44020.55139,,false
LiquidationCall,16027045,2022-11-22T17:30:47Z,0x0b81a2bd270b3c5147985d887d70e2ac5e8a46e5885f2dea5185469152b8b9a3,16,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,211071.372396352153957183,145709.855239,,false
LiquidationCall,16027045,2022-11-22T17:30:47Z,0x84f90934fc7a2eb5e183332bfef10aa8755d89ba7bf12ee409bde3036ba13fc8,171,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0xc37704a457b1ee87eb657cae584a34961e86acac,200000,138066.904654,,false
LiquidationCall,16027050,2022-11-22T17:31:47Z,0xa073f096f4bbc61f046ddb5deb4f4d5faaa2e31b9e7dbd847c41b0ac93594b3f,197,0xD533a949740bb3306d119CC777fa900bA034cd52,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x57e04786e231af3343562c062e0d058f25dace9e,,0x30be05fe3ed386b8d8afb327b03f50c9d97dcb85,5000000,3451672.616359,,false
