datetime,block,tx_hash,tx_index,log_index,collateral_asset,debt_asset,user,debt_to_cover_crv,debt_to_cover_crv_raw,liquidated_collateral_usdc,liquidated_collateral_usdc_raw,liquidator,receive_atoken
2022-11-22T17:50:35.000Z,16027142,0xa00f492f313a844ce52ca021bb11a03a354f7fb8680e7216e9d18da90a14a806,0,19,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xd533a949740bb3306d119cc777fa900ba034cd52,0x57e04786e231af3343562c062e0d058f25dace9e,116954.675534,116954675534923052962736,86112.104975,86112104975,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,false
2022-11-22T17:50:35.000Z,16027142,0x6cb701ecec5746180ae2a2453a8a04ed7057f6b572f168947e176eddbf20e7a5,1,14,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xd533a949740bb3306d119cc777fa900ba034cd52,0x57e04786e231af3343562c062e0d058f25dace9e,38979.35345,38979353450195156523830,28699.957148,28699957148,0x7719494eb8f3ca261f5c806d754853dc5ce2edf7,false
2022-11-22T17:50:47.000Z,16027143,0xf359d69e4f99c09b16b9aac03287f870645e4faaa241befa2f2bff2a596f6f82,0,19,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xd533a949740bb3306d119cc777fa900ba034cd52,0x57e04786e231af3343562c062e0d058f25dace9e,245558.568821,245558568821079144590999,180801.367361,180801367361,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,false
2022-11-22T17:51:11.000Z,16027145,0x4337b011e7ac299a3dc652898f64095a08081ddf53e61913918e3ca62f4d2aae,10,38,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xd533a949740bb3306d119cc777fa900ba034cd52,0x57e04786e231af3343562c062e0d058f25dace9e,137475.073919,137475073919324021666265,101220.989607,101220989607,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,false
2022-11-22T17:51:23.000Z,16027146,0x5623977f2604db51328fdad07118e31712b04f61faaff687cf1fe79e03d42047,5,28,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xd533a949740bb3306d119cc777fa900ba034cd52,0x57e04786e231af3343562c062e0d058f25dace9e,191317.261766,191317261766066812914528,140864.245516,140864245516,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,false
2022-11-22T17:51:23.000Z,16027146,0xf4f09dc02df53da5f08d675a85337071d282c3e7fb05eb03322d5c1278c3c357,109,301,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xd533a949740bb3306d119cc777fa900ba034cd52,0x57e04786e231af3343562c062e0d058f25dace9e,500000,500000000000000000000000,368143.063035,368143063035,0xc37704a457b1ee87eb657cae584a34961e86acac,false
2022-11-22T17:51:35.000Z,16027147,0x45f616d87938d460a7b43e64b3051b9553147a1abf3e542ad78d93c929da6c14,3,2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xd533a949740bb3306d119cc777fa900ba034cd52,0x57e04786e231af3343562c062e0d058f25dace9e,192034.780648,192034780648230217720121,141392.544714,141392544714,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,false
2022-11-22T17:51:47.000Z,16027148,0x75cdf2735d75bc3ecf88b8ef210986bd294e549282f7c03ad411740d05ab812d,0,16,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xd533a949740bb3306d119cc777fa900ba034cd52,0x57e04786e231af3343562c062e0d058f25dace9e,29868.932204,29868932204426567958017,21992.080382,21992080382,0x7719494eb8f3ca261f5c806d754853dc5ce2edf7,false
2022-11-22T17:51:59.000Z,16027149,0x4a9fb8fb10e292cab67306ec8ed4b102d3a5565457619d19867868432b7372e9,0,19,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xd533a949740bb3306d119cc777fa900ba034cd52,0x57e04786e231af3343562c062e0d058f25dace9e,98574.260447,98574260447456380628129,72578.860355,72578860355,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,false
2022-11-22T17:52:11.000Z,16027150,0xd4fa1c208663a9a4a698a37721e81df89ecb52a80519070ea467b4dd28b3d199,6,16,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xd533a949740bb3306d119cc777fa900ba034cd52,0x57e04786e231af3343562c062e0d058f25dace9e,36740.469861,36740469861100239507509,27051.498224,27051498224,0x7719494eb8f3ca261f5c806d754853dc5ce2edf7,false
